,slice_file_name,fsID,start,end,salience,fold,classID,class
2368,156418-3-0-1.wav,156418,0.5,4.5,1,3,3,dog_bark
2369,156418-3-1-0.wav,156418,8.43488,12.43488,1,3,3,dog_bark
2370,156418-3-2-0.wav,156418,15.852218,16.85637,1,3,3,dog_bark
2371,156634-5-0-0.wav,156634,0.0,4.0,1,5,5,engine_idling
2372,156634-5-0-1.wav,156634,0.5,4.5,1,5,5,engine_idling
2373,156634-5-0-10.wav,156634,5.0,9.0,1,5,5,engine_idling
2374,156634-5-0-11.wav,156634,5.5,9.5,1,5,5,engine_idling
2375,156634-5-0-12.wav,156634,6.0,10.0,1,5,5,engine_idling
2376,156634-5-0-2.wav,156634,1.0,5.0,1,5,5,engine_idling
2377,156634-5-0-3.wav,156634,1.5,5.5,1,5,5,engine_idling
2378,156634-5-0-4.wav,156634,2.0,6.0,1,5,5,engine_idling
2379,156634-5-0-5.wav,156634,2.5,6.5,1,5,5,engine_idling
2380,156634-5-0-6.wav,156634,3.0,7.0,1,5,5,engine_idling
2381,156634-5-0-7.wav,156634,3.5,7.5,1,5,5,engine_idling
2382,156634-5-0-8.wav,156634,4.0,8.0,1,5,5,engine_idling
2383,156634-5-0-9.wav,156634,4.5,8.5,1,5,5,engine_idling
2384,156634-5-1-0.wav,156634,32.465057,36.465057,1,5,5,engine_idling
2385,156634-5-2-0.wav,156634,42.99745,46.99745,1,5,5,engine_idling
2386,156634-5-2-1.wav,156634,43.49745,47.49745,1,5,5,engine_idling
2387,156634-5-2-2.wav,156634,43.99745,47.99745,1,5,5,engine_idling
2388,156634-5-2-3.wav,156634,44.49745,48.49745,1,5,5,engine_idling
2389,156634-5-2-4.wav,156634,44.99745,48.99745,1,5,5,engine_idling
2390,156634-5-2-5.wav,156634,45.49745,49.49745,1,5,5,engine_idling
2391,156634-5-2-6.wav,156634,45.99745,49.99745,1,5,5,engine_idling
2392,156634-5-2-7.wav,156634,46.49745,50.49745,1,5,5,engine_idling
2393,156634-5-2-8.wav,156634,46.99745,50.99745,1,5,5,engine_idling
2394,156868-8-0-0.wav,156868,0.29819,1.043666,1,4,8,siren
2395,156868-8-1-0.wav,156868,2.094109,3.022564,1,4,8,siren
2396,156868-8-2-0.wav,156868,3.395302,3.99846,1,4,8,siren
2397,156868-8-3-0.wav,156868,4.994686,5.58429,1,4,8,siren
2398,156868-8-4-0.wav,156868,6.905814,7.502195,1,4,8,siren
2399,156869-8-0-0.wav,156869,4.650289,8.650289,1,5,8,siren
2400,156869-8-0-1.wav,156869,5.150289,9.150289,1,5,8,siren
2401,156869-8-0-10.wav,156869,9.650289,13.650289,1,5,8,siren
2402,156869-8-0-11.wav,156869,10.150289,14.150289,1,5,8,siren
2403,156869-8-0-2.wav,156869,5.650289,9.650289,1,5,8,siren
2404,156869-8-0-3.wav,156869,6.150289,10.150289,1,5,8,siren
2405,156869-8-0-4.wav,156869,6.650289,10.650289,1,5,8,siren
2406,156869-8-0-5.wav,156869,7.150289,11.150289,1,5,8,siren
2407,156869-8-0-6.wav,156869,7.650289,11.650289,1,5,8,siren
2408,156869-8-0-7.wav,156869,8.150289,12.150289,1,5,8,siren
2409,156869-8-0-8.wav,156869,8.650289,12.650289,1,5,8,siren
2410,156869-8-0-9.wav,156869,9.150289,13.150289,1,5,8,siren
2423,156897-6-0-0.wav,156897,1.24645,4.686652,1,4,6,gun_shot
2424,157207-6-0-0.wav,157207,0.165287,3.093233,1,10,6,gun_shot
2425,157207-6-1-0.wav,157207,3.376583,6.576073,1,10,6,gun_shot
2426,157207-6-10-0.wav,157207,18.830944,20.802585,1,10,6,gun_shot
2427,157207-6-2-0.wav,157207,8.335201,9.504019,1,10,6,gun_shot
2428,157207-6-3-0.wav,157207,9.504019,10.401293,1,10,6,gun_shot
2429,157207-6-4-0.wav,157207,10.401293,11.345791,1,10,6,gun_shot
2430,157207-6-5-0.wav,157207,11.345791,13.423689,1,10,6,gun_shot
2431,157207-6-6-0.wav,157207,13.423689,14.686956,1,10,6,gun_shot
2432,157207-6-7-0.wav,157207,14.686956,15.702292,1,10,6,gun_shot
2433,157207-6-8-0.wav,157207,15.702292,16.74124,1,10,6,gun_shot
2434,157207-6-9-0.wav,157207,16.74124,18.830944,1,10,6,gun_shot
2435,157322-3-0-3.wav,157322,1.5,5.5,1,6,3,dog_bark
2436,157322-3-0-4.wav,157322,2.0,6.0,1,6,3,dog_bark
2437,157322-3-0-5.wav,157322,2.5,6.5,1,6,3,dog_bark
2438,157322-3-0-6.wav,157322,3.0,7.0,1,6,3,dog_bark
2444,157695-3-0-19.wav,157695,9.5,13.5,1,4,3,dog_bark
2445,157695-3-0-2.wav,157695,1.0,5.0,1,4,3,dog_bark
2446,157695-3-0-27.wav,157695,13.5,17.5,1,4,3,dog_bark
2447,157695-3-0-8.wav,157695,4.0,8.0,1,4,3,dog_bark
2448,157799-6-0-0.wav,157799,0.0,2.272653,1,4,6,gun_shot
2449,157800-6-0-0.wav,157800,0.0,1.149388,1,10,6,gun_shot
2450,157801-6-0-0.wav,157801,0.0,2.533878,1,9,6,gun_shot
2451,157866-8-0-0.wav,157866,0.0,4.0,1,9,8,siren
2452,157866-8-0-1.wav,157866,0.5,4.5,1,9,8,siren
2453,157866-8-0-10.wav,157866,5.0,9.0,1,9,8,siren
2454,157866-8-0-11.wav,157866,5.5,9.5,1,9,8,siren
2455,157866-8-0-12.wav,157866,6.0,10.0,1,9,8,siren
2456,157866-8-0-13.wav,157866,6.5,10.5,1,9,8,siren
2457,157866-8-0-14.wav,157866,7.0,11.0,1,9,8,siren
2458,157866-8-0-15.wav,157866,7.5,11.5,1,9,8,siren
2459,157866-8-0-16.wav,157866,8.0,12.0,1,9,8,siren
2460,157866-8-0-17.wav,157866,8.5,12.5,1,9,8,siren
2461,157866-8-0-18.wav,157866,9.0,13.0,1,9,8,siren
2462,157866-8-0-19.wav,157866,9.5,13.5,1,9,8,siren
2463,157866-8-0-2.wav,157866,1.0,5.0,1,9,8,siren
2464,157866-8-0-20.wav,157866,10.0,14.0,1,9,8,siren
2465,157866-8-0-21.wav,157866,10.5,14.5,1,9,8,siren
2466,157866-8-0-22.wav,157866,11.0,15.0,1,9,8,siren
2467,157866-8-0-23.wav,157866,11.5,15.5,1,9,8,siren
2468,157866-8-0-24.wav,157866,12.0,16.0,1,9,8,siren
2469,157866-8-0-25.wav,157866,12.5,16.5,1,9,8,siren
2470,157866-8-0-26.wav,157866,13.0,17.0,1,9,8,siren
2471,157866-8-0-27.wav,157866,13.5,17.5,1,9,8,siren
2472,157866-8-0-3.wav,157866,1.5,5.5,1,9,8,siren
2473,157866-8-0-4.wav,157866,2.0,6.0,1,9,8,siren
2474,157866-8-0-5.wav,157866,2.5,6.5,1,9,8,siren
2475,157866-8-0-6.wav,157866,3.0,7.0,1,9,8,siren
2476,157866-8-0-7.wav,157866,3.5,7.5,1,9,8,siren
2477,157866-8-0-8.wav,157866,4.0,8.0,1,9,8,siren
2478,157866-8-0-9.wav,157866,4.5,8.5,1,9,8,siren
2479,157867-8-0-0.wav,157867,0.0,4.0,1,1,8,siren
2480,157867-8-0-1.wav,157867,0.5,4.5,1,1,8,siren
2481,157867-8-0-10.wav,157867,5.0,9.0,1,1,8,siren
2482,157867-8-0-11.wav,157867,5.5,9.5,1,1,8,siren
2483,157867-8-0-12.wav,157867,6.0,10.0,1,1,8,siren
2484,157867-8-0-13.wav,157867,6.5,10.5,1,1,8,siren
2485,157867-8-0-14.wav,157867,7.0,11.0,1,1,8,siren
2486,157867-8-0-15.wav,157867,7.5,11.5,1,1,8,siren
2487,157867-8-0-16.wav,157867,8.0,12.0,1,1,8,siren
2488,157867-8-0-17.wav,157867,8.5,12.5,1,1,8,siren
2489,157867-8-0-18.wav,157867,9.0,13.0,1,1,8,siren
2490,157867-8-0-19.wav,157867,9.5,13.5,1,1,8,siren
2491,157867-8-0-2.wav,157867,1.0,5.0,1,1,8,siren
2492,157867-8-0-20.wav,157867,10.0,14.0,1,1,8,siren
2493,157867-8-0-21.wav,157867,10.5,14.5,1,1,8,siren
2494,157867-8-0-22.wav,157867,11.0,15.0,1,1,8,siren
2495,157867-8-0-23.wav,157867,11.5,15.5,1,1,8,siren
2496,157867-8-0-24.wav,157867,12.0,16.0,1,1,8,siren
2497,157867-8-0-25.wav,157867,12.5,16.5,1,1,8,siren
2498,157867-8-0-26.wav,157867,13.0,17.0,1,1,8,siren
2499,157867-8-0-27.wav,157867,13.5,17.5,1,1,8,siren
2500,157867-8-0-28.wav,157867,14.0,18.0,1,1,8,siren
2501,157867-8-0-3.wav,157867,1.5,5.5,1,1,8,siren
2502,157867-8-0-4.wav,157867,2.0,6.0,1,1,8,siren
2503,157867-8-0-5.wav,157867,2.5,6.5,1,1,8,siren
2504,157867-8-0-6.wav,157867,3.0,7.0,1,1,8,siren
2505,157867-8-0-7.wav,157867,3.5,7.5,1,1,8,siren
2506,157867-8-0-8.wav,157867,4.0,8.0,1,1,8,siren
2507,157867-8-0-9.wav,157867,4.5,8.5,1,1,8,siren
2508,157868-8-0-0.wav,157868,0.0,4.0,1,8,8,siren
2509,157868-8-0-1.wav,157868,0.5,4.5,1,8,8,siren
2510,157868-8-0-10.wav,157868,5.0,9.0,1,8,8,siren
2511,157868-8-0-11.wav,157868,5.5,9.5,1,8,8,siren
2512,157868-8-0-12.wav,157868,6.0,10.0,1,8,8,siren
2513,157868-8-0-13.wav,157868,6.5,10.5,1,8,8,siren
2514,157868-8-0-14.wav,157868,7.0,11.0,1,8,8,siren
2515,157868-8-0-15.wav,157868,7.5,11.5,1,8,8,siren
2516,157868-8-0-16.wav,157868,8.0,12.0,1,8,8,siren
2517,157868-8-0-17.wav,157868,8.5,12.5,1,8,8,siren
2518,157868-8-0-18.wav,157868,9.0,13.0,1,8,8,siren
2519,157868-8-0-19.wav,157868,9.5,13.5,1,8,8,siren
2520,157868-8-0-2.wav,157868,1.0,5.0,1,8,8,siren
2521,157868-8-0-20.wav,157868,10.0,14.0,1,8,8,siren
2522,157868-8-0-21.wav,157868,10.5,14.5,1,8,8,siren
2523,157868-8-0-22.wav,157868,11.0,15.0,1,8,8,siren
2524,157868-8-0-23.wav,157868,11.5,15.5,1,8,8,siren
2525,157868-8-0-24.wav,157868,12.0,16.0,1,8,8,siren
2526,157868-8-0-25.wav,157868,12.5,16.5,1,8,8,siren
2527,157868-8-0-26.wav,157868,13.0,17.0,1,8,8,siren
2528,157868-8-0-27.wav,157868,13.5,17.5,1,8,8,siren
2529,157868-8-0-3.wav,157868,1.5,5.5,1,8,8,siren
2530,157868-8-0-4.wav,157868,2.0,6.0,1,8,8,siren
2531,157868-8-0-5.wav,157868,2.5,6.5,1,8,8,siren
2532,157868-8-0-6.wav,157868,3.0,7.0,1,8,8,siren
2533,157868-8-0-7.wav,157868,3.5,7.5,1,8,8,siren
2534,157868-8-0-8.wav,157868,4.0,8.0,1,8,8,siren
2535,157868-8-0-9.wav,157868,4.5,8.5,1,8,8,siren
2536,157940-9-0-0.wav,157940,0.0,4.0,1,7,9,street_music
2537,157940-9-0-2.wav,157940,1.0,5.0,1,7,9,street_music
2538,157940-9-0-3.wav,157940,1.5,5.5,1,7,9,street_music
2539,157940-9-0-4.wav,157940,2.0,6.0,1,7,9,street_music
2540,157940-9-0-5.wav,157940,2.5,6.5,1,7,9,street_music
2541,157940-9-0-6.wav,157940,3.0,7.0,1,7,9,street_music
2542,157950-3-0-0.wav,157950,0.0,1.410045,1,7,3,dog_bark
2559,158607-3-1-0.wav,158607,5.835416,8.213584,1,2,3,dog_bark
2560,158607-3-2-0.wav,158607,11.16796,13.21088,1,2,3,dog_bark
2572,158977-6-0-0.wav,158977,0.0,1.886562,1,4,6,gun_shot
2573,158978-6-0-0.wav,158978,0.0,1.737542,1,7,6,gun_shot
2574,158979-6-0-0.wav,158979,0.155453,2.512917,1,6,6,gun_shot
2575,159176-3-0-0.wav,159176,0.0,1.184218,1,4,3,dog_bark
2576,159439-2-0-0.wav,159439,0.0,4.0,1,5,2,children_playing
2577,159439-2-0-10.wav,159439,5.0,9.0,1,5,2,children_playing
2578,159439-2-0-11.wav,159439,5.5,9.5,1,5,2,children_playing
2579,159439-2-0-19.wav,159439,9.5,13.5,1,5,2,children_playing
2580,159439-2-0-21.wav,159439,10.5,14.5,1,5,2,children_playing
2581,159439-2-0-29.wav,159439,14.5,18.5,1,5,2,children_playing
2582,159439-2-0-30.wav,159439,15.0,19.0,1,5,2,children_playing
2583,159701-6-0-0.wav,159701,0.080091,1.978243,1,5,6,gun_shot
2584,159701-6-1-0.wav,159701,1.978243,4.020558,1,5,6,gun_shot
2585,159701-6-2-0.wav,159701,4.020558,5.582329,1,5,6,gun_shot
2586,159701-6-3-0.wav,159701,5.582329,7.336318,1,5,6,gun_shot
2587,159701-6-4-0.wav,159701,7.336318,9.650942,1,5,6,gun_shot
2588,159701-6-5-0.wav,159701,9.650942,12.093712,1,5,6,gun_shot
2589,159701-6-6-0.wav,159701,12.093712,14.112,1,5,6,gun_shot
2590,159702-6-0-0.wav,159702,0.0,0.597821,1,6,6,gun_shot
2591,159702-6-1-0.wav,159702,0.597821,1.174665,1,6,6,gun_shot
2592,159702-6-2-0.wav,159702,1.174665,1.76899,1,6,6,gun_shot
2593,159702-6-3-0.wav,159702,1.76899,2.405267,1,6,6,gun_shot
2594,159702-6-4-0.wav,159702,2.405267,3.003087,1,6,6,gun_shot
2595,159702-6-5-0.wav,159702,3.003087,3.621884,1,6,6,gun_shot
2596,159702-6-6-0.wav,159702,3.621884,5.705516,1,6,6,gun_shot
2597,159703-6-0-0.wav,159703,0.0,1.872,1,5,6,gun_shot
2598,159704-6-0-0.wav,159704,0.125348,2.096345,1,6,6,gun_shot
2599,159705-6-0-0.wav,159705,0.071101,1.387787,1,7,6,gun_shot
2600,159706-6-0-0.wav,159706,0.195647,1.825444,1,8,6,gun_shot
2601,159707-6-0-0.wav,159707,0.0,2.132946,1,9,6,gun_shot
2602,159708-6-0-0.wav,159708,0.0,0.339735,1,7,6,gun_shot
2603,159708-6-1-0.wav,159708,0.339735,0.625168,1,7,6,gun_shot
2604,159708-6-2-0.wav,159708,0.625168,0.914779,1,7,6,gun_shot
2605,159708-6-3-0.wav,159708,0.914779,1.214135,1,7,6,gun_shot
2606,159708-6-4-0.wav,159708,1.214135,1.516277,1,7,6,gun_shot
2607,159708-6-5-0.wav,159708,1.516277,1.822596,1,7,6,gun_shot
2608,159708-6-6-0.wav,159708,1.822596,2.453333,1,7,6,gun_shot
2609,159709-6-0-0.wav,159709,0.0,1.92,1,10,6,gun_shot
2610,159710-6-0-0.wav,159710,0.031546,1.204005,1,2,6,gun_shot
2613,159735-2-0-11.wav,159735,5.5,9.5,1,9,2,children_playing
2614,159735-2-0-121.wav,159735,60.5,64.5,1,9,2,children_playing
2615,159735-2-0-17.wav,159735,8.5,12.5,1,9,2,children_playing
2616,159735-2-0-22.wav,159735,11.0,15.0,1,9,2,children_playing
2617,159735-2-0-34.wav,159735,17.0,21.0,1,9,2,children_playing
2618,159735-2-0-80.wav,159735,40.0,44.0,1,9,2,children_playing
2619,159735-2-0-9.wav,159735,4.5,8.5,1,9,2,children_playing
2620,159735-2-0-99.wav,159735,49.5,53.5,1,9,2,children_playing
2656,159743-8-0-0.wav,159743,1.313835,5.313835,1,2,8,siren
2671,159745-8-0-0.wav,159745,0.291412,1.699906,1,9,8,siren
2702,159748-8-0-0.wav,159748,0.0,4.0,1,9,8,siren
2703,159748-8-0-1.wav,159748,0.5,4.5,1,9,8,siren
2704,159748-8-0-2.wav,159748,1.0,5.0,1,9,8,siren
2705,159748-8-0-3.wav,159748,1.5,5.5,1,9,8,siren
2706,159748-8-0-4.wav,159748,2.0,6.0,1,9,8,siren
2707,159748-8-0-5.wav,159748,2.5,6.5,1,9,8,siren
2708,159748-8-0-6.wav,159748,3.0,7.0,1,9,8,siren
2709,159748-8-0-7.wav,159748,3.5,7.5,1,9,8,siren
2710,159748-8-0-8.wav,159748,4.0,8.0,1,9,8,siren
2711,159748-8-0-9.wav,159748,4.5,8.5,1,9,8,siren
2712,159748-8-1-0.wav,159748,24.303031,25.931375,1,9,8,siren
2713,159748-8-2-0.wav,159748,30.287195,34.287195,1,9,8,siren
2714,159748-8-2-1.wav,159748,30.787195,34.787195,1,9,8,siren
2715,159748-8-2-2.wav,159748,31.287195,35.287195,1,9,8,siren
2716,159748-8-2-3.wav,159748,31.787195,35.787195,1,9,8,siren
2717,159748-8-2-4.wav,159748,32.287195,36.287195,1,9,8,siren
2718,159748-8-2-5.wav,159748,32.787195,36.787195,1,9,8,siren
2719,159748-8-2-6.wav,159748,33.287195,37.287195,1,9,8,siren
2720,159748-8-2-7.wav,159748,33.787195,37.787195,1,9,8,siren
2721,159748-8-2-8.wav,159748,34.287195,38.287195,1,9,8,siren
2722,159750-8-0-0.wav,159750,0.749887,4.749887,1,2,8,siren
2723,159750-8-0-1.wav,159750,1.249887,5.249887,1,2,8,siren
2724,159750-8-0-2.wav,159750,1.749887,5.749887,1,2,8,siren
2725,159750-8-0-3.wav,159750,2.249887,6.249887,1,2,8,siren
2726,159750-8-0-4.wav,159750,2.749887,6.749887,1,2,8,siren
2727,159750-8-0-5.wav,159750,3.249887,7.249887,1,2,8,siren
2728,159750-8-0-6.wav,159750,3.749887,7.749887,1,2,8,siren
2729,159750-8-0-7.wav,159750,4.249887,8.249887,1,2,8,siren
2730,159750-8-0-8.wav,159750,4.749887,8.749887,1,2,8,siren
2771,159753-8-0-0.wav,159753,0.579589,4.579589,1,4,8,siren
2772,159753-8-0-1.wav,159753,1.079589,5.079589,1,4,8,siren
2773,159753-8-0-2.wav,159753,1.579589,5.579589,1,4,8,siren
2774,159753-8-0-3.wav,159753,2.079589,6.079589,1,4,8,siren
2775,159753-8-0-4.wav,159753,2.579589,6.579589,1,4,8,siren
2776,159753-8-0-5.wav,159753,3.079589,7.079589,1,4,8,siren
2777,159753-8-0-6.wav,159753,3.579589,7.579589,1,4,8,siren
2778,159754-8-0-0.wav,159754,0.265065,1.34189,1,5,8,siren
2779,159754-8-1-0.wav,159754,5.616059,6.311854,1,5,8,siren
2780,159754-8-2-0.wav,159754,9.989627,10.552889,1,5,8,siren
2781,159754-8-3-0.wav,159754,10.900787,13.915898,1,5,8,siren
2782,159754-8-4-0.wav,159754,15.357188,19.357188,1,5,8,siren
2783,159755-8-0-0.wav,159755,2.410271,6.410271,1,9,8,siren
2784,159755-8-0-1.wav,159755,2.910271,6.910271,1,9,8,siren
2785,159755-8-0-2.wav,159755,3.410271,7.410271,1,9,8,siren
2786,159755-8-0-3.wav,159755,3.910271,7.910271,1,9,8,siren
2796,160009-2-0-1.wav,160009,0.5,4.5,1,1,2,children_playing
2797,160009-2-0-11.wav,160009,5.5,9.5,1,1,2,children_playing
2798,160009-2-0-22.wav,160009,11.0,15.0,1,1,2,children_playing
2799,160009-2-0-30.wav,160009,15.0,19.0,1,1,2,children_playing
2800,160009-2-0-31.wav,160009,15.5,19.5,1,1,2,children_playing
2801,160009-2-0-47.wav,160009,23.5,27.5,1,1,2,children_playing
2802,160009-2-0-5.wav,160009,2.5,6.5,1,1,2,children_playing
2803,160009-2-0-50.wav,160009,25.0,29.0,1,1,2,children_playing
2804,160010-2-0-19.wav,160010,9.5,13.5,1,5,2,children_playing
2805,160010-2-0-21.wav,160010,10.5,14.5,1,5,2,children_playing
2806,160010-2-0-30.wav,160010,15.0,19.0,1,5,2,children_playing
2807,160010-2-0-32.wav,160010,16.0,20.0,1,5,2,children_playing
2808,160010-2-0-33.wav,160010,16.5,20.5,1,5,2,children_playing
2809,160010-2-0-37.wav,160010,18.5,22.5,1,5,2,children_playing
2810,160010-2-0-38.wav,160010,19.0,23.0,1,5,2,children_playing
2811,160010-2-0-49.wav,160010,24.5,28.5,1,5,2,children_playing
2827,160092-3-0-0.wav,160092,0.013784,0.142207,1,2,3,dog_bark
2828,160093-3-0-0.wav,160093,0.015691,0.135517,1,3,3,dog_bark
2829,160094-3-0-0.wav,160094,0.120695,0.313453,1,1,3,dog_bark
2830,160366-3-0-13.wav,160366,6.5,10.5,1,2,3,dog_bark
2831,160366-3-0-4.wav,160366,2.0,6.0,1,2,3,dog_bark
2832,160366-3-0-7.wav,160366,3.5,7.5,1,2,3,dog_bark
2833,160366-3-0-8.wav,160366,4.0,8.0,1,2,3,dog_bark
2850,161129-4-0-1.wav,161129,8.775687,12.775687,1,8,4,drilling
2851,161129-4-0-10.wav,161129,13.275687,17.275687,1,8,4,drilling
2852,161129-4-0-11.wav,161129,13.775687,17.775687,1,8,4,drilling
2853,161129-4-0-12.wav,161129,14.275687,18.275687,1,8,4,drilling
2854,161129-4-0-13.wav,161129,14.775687,18.775687,1,8,4,drilling
2855,161129-4-0-15.wav,161129,15.775687,19.775687,1,8,4,drilling
2856,161129-4-0-16.wav,161129,16.275687,20.275687,1,8,4,drilling
2857,161129-4-0-19.wav,161129,17.775687,21.775687,1,8,4,drilling
2858,161129-4-0-2.wav,161129,9.275687,13.275687,1,8,4,drilling
2859,161129-4-0-20.wav,161129,18.275687,22.275687,1,8,4,drilling
2860,161129-4-0-3.wav,161129,9.775687,13.775687,1,8,4,drilling
2861,161129-4-0-4.wav,161129,10.275687,14.275687,1,8,4,drilling
2862,161129-4-0-5.wav,161129,10.775687,14.775687,1,8,4,drilling
2863,161129-4-0-6.wav,161129,11.275687,15.275687,1,8,4,drilling
2864,161129-4-0-7.wav,161129,11.775687,15.775687,1,8,4,drilling
2865,161129-4-0-8.wav,161129,12.275687,16.275687,1,8,4,drilling
2866,161129-4-0-9.wav,161129,12.775687,16.775687,1,8,4,drilling
2867,161195-6-0-0.wav,161195,0.0,0.799932,1,3,6,gun_shot
2868,161702-9-0-26.wav,161702,13.0,17.0,1,1,9,street_music
2869,161702-9-0-30.wav,161702,15.0,19.0,1,1,9,street_music
2870,161702-9-0-37.wav,161702,18.5,22.5,1,1,9,street_music
2871,161702-9-0-45.wav,161702,22.5,26.5,1,1,9,street_music
2872,161702-9-0-6.wav,161702,3.0,7.0,1,1,9,street_music
2873,161702-9-0-8.wav,161702,4.0,8.0,1,1,9,street_music
2878,161923-3-0-0.wav,161923,0.0,4.0,1,6,3,dog_bark
2879,161923-3-0-12.wav,161923,6.0,10.0,1,6,3,dog_bark
2880,161923-3-0-19.wav,161923,9.5,13.5,1,6,3,dog_bark
2881,161923-3-0-5.wav,161923,2.5,6.5,1,6,3,dog_bark
2882,162103-0-0-0.wav,162103,0.0,4.0,1,8,0,air_conditioner
2883,162103-0-0-1.wav,162103,0.5,4.5,1,8,0,air_conditioner
2884,162103-0-0-10.wav,162103,5.0,9.0,1,8,0,air_conditioner
2885,162103-0-0-11.wav,162103,5.5,9.5,1,8,0,air_conditioner
2886,162103-0-0-12.wav,162103,6.0,10.0,1,8,0,air_conditioner
2887,162103-0-0-13.wav,162103,6.5,10.5,1,8,0,air_conditioner
2888,162103-0-0-14.wav,162103,7.0,11.0,1,8,0,air_conditioner
2889,162103-0-0-15.wav,162103,7.5,11.5,1,8,0,air_conditioner
2890,162103-0-0-16.wav,162103,8.0,12.0,1,8,0,air_conditioner
2891,162103-0-0-17.wav,162103,8.5,12.5,1,8,0,air_conditioner
2892,162103-0-0-2.wav,162103,1.0,5.0,1,8,0,air_conditioner
2893,162103-0-0-3.wav,162103,1.5,5.5,1,8,0,air_conditioner
2894,162103-0-0-4.wav,162103,2.0,6.0,1,8,0,air_conditioner
2895,162103-0-0-5.wav,162103,2.5,6.5,1,8,0,air_conditioner
2896,162103-0-0-6.wav,162103,3.0,7.0,1,8,0,air_conditioner
2897,162103-0-0-7.wav,162103,3.5,7.5,1,8,0,air_conditioner
2898,162103-0-0-8.wav,162103,4.0,8.0,1,8,0,air_conditioner
2899,162103-0-0-9.wav,162103,4.5,8.5,1,8,0,air_conditioner
2900,162134-7-0-0.wav,162134,1.333125,5.333125,1,10,7,jackhammer
2901,162134-7-0-1.wav,162134,1.833125,5.833125,1,10,7,jackhammer
2902,162134-7-0-2.wav,162134,2.333125,6.333125,1,10,7,jackhammer
2903,162134-7-1-0.wav,162134,18.663755,22.396505,1,10,7,jackhammer
2904,162134-7-10-0.wav,162134,178.959326,182.959326,1,10,7,jackhammer
2905,162134-7-10-1.wav,162134,179.459326,183.459326,1,10,7,jackhammer
2906,162134-7-10-2.wav,162134,179.959326,183.959326,1,10,7,jackhammer
2907,162134-7-10-3.wav,162134,180.459326,184.459326,1,10,7,jackhammer
2908,162134-7-11-0.wav,162134,192.102215,196.102215,1,10,7,jackhammer
2909,162134-7-11-1.wav,162134,192.602215,196.602215,1,10,7,jackhammer
2910,162134-7-11-2.wav,162134,193.102215,197.102215,1,10,7,jackhammer
2911,162134-7-11-3.wav,162134,193.602215,197.602215,1,10,7,jackhammer
2912,162134-7-11-4.wav,162134,194.102215,198.102215,1,10,7,jackhammer
2913,162134-7-11-5.wav,162134,194.602215,198.602215,1,10,7,jackhammer
2914,162134-7-11-6.wav,162134,195.102215,199.102215,1,10,7,jackhammer
2915,162134-7-11-7.wav,162134,195.602215,199.602215,1,10,7,jackhammer
2916,162134-7-12-0.wav,162134,214.247081,218.247081,1,10,7,jackhammer
2917,162134-7-12-1.wav,162134,214.747081,218.747081,1,10,7,jackhammer
2918,162134-7-12-2.wav,162134,215.247081,219.247081,1,10,7,jackhammer
2919,162134-7-12-3.wav,162134,215.747081,219.747081,1,10,7,jackhammer
2920,162134-7-12-4.wav,162134,216.247081,220.247081,1,10,7,jackhammer
2921,162134-7-13-0.wav,162134,231.710919,235.710919,1,10,7,jackhammer
2922,162134-7-13-1.wav,162134,232.210919,236.210919,1,10,7,jackhammer
2923,162134-7-13-2.wav,162134,232.710919,236.710919,1,10,7,jackhammer
2924,162134-7-13-3.wav,162134,233.210919,237.210919,1,10,7,jackhammer
2925,162134-7-13-4.wav,162134,233.710919,237.710919,1,10,7,jackhammer
2926,162134-7-14-0.wav,162134,247.73444,251.73444,1,10,7,jackhammer
2927,162134-7-14-1.wav,162134,248.23444,252.23444,1,10,7,jackhammer
2928,162134-7-14-2.wav,162134,248.73444,252.73444,1,10,7,jackhammer
2929,162134-7-15-0.wav,162134,261.597486,265.597486,1,10,7,jackhammer
2930,162134-7-15-1.wav,162134,262.097486,266.097486,1,10,7,jackhammer
2931,162134-7-15-2.wav,162134,262.597486,266.597486,1,10,7,jackhammer
2932,162134-7-15-3.wav,162134,263.097486,267.097486,1,10,7,jackhammer
2933,162134-7-15-4.wav,162134,263.597486,267.597486,1,10,7,jackhammer
2934,162134-7-16-0.wav,162134,301.20619,305.20619,1,10,7,jackhammer
2935,162134-7-16-1.wav,162134,301.70619,305.70619,1,10,7,jackhammer
2936,162134-7-17-0.wav,162134,315.249276,319.249276,1,10,7,jackhammer
2937,162134-7-17-1.wav,162134,315.749276,319.749276,1,10,7,jackhammer
2938,162134-7-17-2.wav,162134,316.249276,320.249276,1,10,7,jackhammer
2939,162134-7-17-3.wav,162134,316.749276,320.749276,1,10,7,jackhammer
2940,162134-7-17-4.wav,162134,317.249276,321.249276,1,10,7,jackhammer
2941,162134-7-2-0.wav,162134,27.195757,31.195757,1,10,7,jackhammer
2942,162134-7-3-0.wav,162134,97.584774,101.584774,1,10,7,jackhammer
2943,162134-7-4-0.wav,162134,114.505163,117.025716,1,10,7,jackhammer
2944,162134-7-5-0.wav,162134,120.266429,122.246864,1,10,7,jackhammer
2945,162134-7-6-0.wav,162134,126.027695,127.82809,1,10,7,jackhammer
2946,162134-7-7-0.wav,162134,129.628486,133.628486,1,10,7,jackhammer
2947,162134-7-7-1.wav,162134,130.128486,134.128486,1,10,7,jackhammer
